Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,text_2.started,slider_2.started,text_3.started,mouse_7.started,image_3.started,slider.started,text_2.stopped,text_3.stopped,mouse_7.stopped,image_3.stopped,slider.response,slider.rt,slider_2.response,slider_2.rt,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,EndText.started,EndText.stopped,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,84,36,8016,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,84,37,8017,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,84,38,8018,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,84,39,8019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,84,40,8020,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,84,41,8021,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,84,42,8022,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,84,43,8023,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,84,44,8024,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,84,45,8025,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,84,46,8026,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,84,47,8027,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,84,48,8028,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,84,49,8029,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,84,50,8030,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,84,51,8031,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,84,52,8032,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,84,53,8033,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,84,54,8034,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,84,55,8035,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,84,56,8036,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,84,57,8037,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,84,58,8038,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,84,59,8039,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,84,60,8040,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,84,61,8041,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,84,62,8042,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,84,63,8043,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,84,64,8044,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,84,65,8045,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,84,66,8046,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,84,67,8047,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,84,68,8048,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,84,69,8049,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,84,70,8050,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,84,71,8051,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,84,72,8052,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,84,73,8053,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,84,74,8054,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,84,75,8055,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,84,76,8056,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,84,77,8057,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,84,78,8058,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,84,79,8059,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,84,80,8060,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,84,81,8061,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,84,82,8062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,84,83,8063,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,84,84,8064,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,84,85,8065,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,84,86,8066,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,84,87,8067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,84,88,8068,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,84,89,8069,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,84,90,8070,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,84,91,8071,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,84,92,8072,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,84,93,8073,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,84,94,8074,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,85,0,8075,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,85,1,8076,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,85,2,8077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,85,3,8078,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,85,4,8079,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,85,5,8080,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,85,6,8081,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,85,7,8082,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,85,8,8083,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,85,9,8084,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,85,10,8085,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,85,11,8086,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,85,12,8087,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,85,13,8088,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,85,14,8089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,85,15,8090,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,85,16,8091,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,85,17,8092,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,85,18,8093,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,85,19,8094,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,85,20,8095,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,85,21,8096,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,85,22,8097,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,85,23,8098,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,85,24,8099,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,85,25,8100,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,85,26,8101,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,85,27,8102,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,85,28,8103,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,85,29,8104,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,85,30,8105,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,85,31,8106,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,85,32,8107,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,85,33,8108,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,85,34,8109,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,85,35,8110,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,85,36,8111,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,85,37,8112,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,85,38,8113,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,85,39,8114,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,85,40,8115,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,85,41,8116,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,85,42,8117,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,85,43,8118,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,85,44,8119,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,85,45,8120,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,85,46,8121,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,85,47,8122,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,85,48,8123,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,85,49,8124,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,85,50,8125,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
